WORD,FREQ
grappillait,33.32
grappiller,23.81
gras,56.26
gras,50.33
gras,45.00
gras,33.15
grasse,49.97
grasse,20.94
grasses,43.17
grasses,21.16
grasset,17.62
gratifia,33.16
gratifié,21.65
gratin,37.58
gratinée,20.94
gratinées,20.94
gratis,37.69
gratitude,26.40
gratouillant,18.70
gratouille,28.62
gratouiller,27.27
gratouillerait,33.21
gratta,48.05
grattage,23.76
grattaient,38.87
grattait,43.52
grattant,42.17
gratte,51.10
gratté,39.60
gratte-ciel,41.41
gratte-cul,22.65
grattement,33.16
grattent,33.05
gratte-pieds,21.57
gratter,50.76
gratter,21.16
gratterai,20.70
grattèrent,37.78
gratte-semelle,20.84
grattoir,18.18
grattouille,41.84
grattouillerait,23.76
gratuit,44.99
gratuite,48.13
gratuité,33.28
gratuitement,44.34
gratuites,43.68
gratuits,33.31
grava,21.65
gravats,21.91
grave,57.71
grave,48.70
grave,36.63
grave,24.17
gravé,41.62
gravé,21.16
gravée,34.99
gravées,33.30
gravées,33.11
gravelles,24.26
gravement,50.32
gravent,26.82
graver,38.87
graverai,20.94
graverait,21.16
gravèrent,21.91
graves,46.86
graves,37.84
graves,21.57
graveur,20.82
gravi,36.74
gravier,46.62
graviers,33.08
gravillons,36.79
gravir,45.61
gravirent,24.39
gravirions,22.78
gravis,33.36
gravissaient,23.33
gravissait,21.63
gravissant,23.76
gravissent,33.26
gravissiez,20.84
gravit,36.76
gravitait,23.81
gravitation,19.40
gravité,46.32
gravité,23.76
graviter,20.94
gravure,41.80
gravures,36.82
gray,21.89
gré,48.92
grèbe,21.17
grèbes,19.40
grec,39.64
grec,40.38
grèce,47.13
grecque,38.87
grecques,33.23
grecs,37.64
grecs,42.51
gredin,33.01
gredins,18.38
gréée,23.76
gréement,42.36
greenwich,22.41
greffe,26.82
greffé,20.87
greg,36.86
gregali,22.78
grégoire,46.29
grégorien,24.64
grégory,31.29
grêle,46.21
grêle,38.78
grêle,43.94
grêler,36.66
grêlerait,21.65
grêles,34.47
grêles,33.22
grêlon,21.71
grêlons,40.92
grelot,43.82
grelots,49.13
grelottaient,21.57
grelottait,43.61
grelottant,21.17
grelottant,33.27
grelotte,23.88
grelotter,38.89
grenade,23.76
grenade,23.81
grenades,16.14
grenadier,20.64
grenadine,40.38
grenat,23.33
grenaz,24.91
grenela,23.76
grenier,56.23
grenier,32.92
greniers,43.92
grenoble,43.13
grenouillante,20.70
grenouille,59.65
grenouillère,23.71
grenouilles,53.71
grenouilles,21.63
grès,36.61
grésil,37.75
grésilla,33.41
grésillaient,18.37
grésille,20.82
grésillement,23.33
grésivaudan,20.87
grève,49.33
grèves,23.81
grévistes,21.63
grévistes,21.63
gribouillages,21.65
gribouillant,19.90
gribouille,37.52
grichka,33.36
griefs,35.63
griffa,20.94
griffant,20.64
griffe,41.01
griffe,43.11
griffé,33.05
griffent,34.29
griffer,42.65
griffes,55.06
griffonna,36.39
griffonnai,32.92
griffonne,19.61
griffu,33.05
griffue,19.77
griffues,36.75
griffures,36.71
griffus,33.17
grignotages,21.16
grignotait,33.05
grignotant,19.90
grignote,49.54
grignoté,42.83
grignotent,34.17
grignoter,47.22
grignotera,20.87
grignotes,32.71
grignotés,35.92
grignotez,14.84
grignotons,14.84
gril,18.88
grill,36.65
grillades,33.08
grillage,48.98
grillagé,23.76
grillagée,21.57
grillages,33.08
grillagés,19.62
grillais,22.65
grillait,17.15
grille,58.10
grille,41.00
grillé,48.05
grillé,36.65
grillée,32.87
grillée,32.88
grillées,36.52
grillées,36.60
grille-pain,16.96
griller,47.41
grilles,48.60
grillés,36.73
grillés,24.26
grillez,20.64
grillon,48.78
grillons,44.93
grimaça,24.26
grimaçant,33.50
grimaçant,35.00
grimace,52.88
grimace,34.18
grimacé,15.06
grimacer,34.68
grimaces,50.02
grimé,24.64
grimm,43.77
grimpa,50.04
grimpai,21.16
grimpaient,43.50
grimpait,42.63
grimpant,16.29
grimpant,38.84
grimpante,23.95
grimpantes,33.06
grimpe,54.31
grimpé,49.30
grimpée,35.67
grimpent,45.01
grimper,53.95
grimperaient,32.95
grimpèrent,43.62
grimperons,18.98
grimpes,36.51
grimpés,41.13
grimpeur,41.61
grimpons,32.97
grinça,41.10
grinçaient,23.81
grinçait,33.21
grinçant,33.15
grinçant,43.14
grince,41.56
grincé,21.91
grincement,45.59
grincements,43.49
grincent,42.20
grincer,43.28
grincheux,43.35
grincheux,43.56
gringalets,22.78
gringoire,20.94
griotte,19.29
griottes,34.58
gripari,31.17
gripe,20.70
grippe,51.00
grippé,21.90
grippés,33.02
grippe-sou,23.33
gris,60.43
gris,53.57
gris,40.07
grisai,23.81
grisante,23.76
grisard,24.92
grisards,21.91
grisâtre,43.14
grisâtres,13.91
grise,55.25
grise,41.01
grisé,20.82
grisent,23.33
griseries,23.76
grises,49.39
grisés,18.18
gris-gris,22.95
grisoie,24.59
grisonner,21.91
grisons,34.66
grisou,20.16
grive,42.16
grivèlerie,22.78
grives,36.76
grizzli,39.52
grizzlis,26.66
grizzly,24.18
grizzlys,24.58
grock,22.41
groenland,38.84
grog,21.65
grogna,51.49
grognaient,33.21
grognait,46.40
grognant,45.46
grognant,23.33
grogne,51.35
grogne,44.23
grogné,32.87
grognement,48.17
grognements,41.63
grognent,22.65
grogner,46.94
grognon,46.37
grognon,38.23
grognons,21.57
grognons,19.29
groin,46.73
groins,23.35
grommela,41.09
grommelait,34.62
grommelant,38.83
grommeler,40.42
grommelle,35.31
gronda,50.83
grondaient,34.82
grondait,45.48
grondant,45.29
grondant,27.27
grondante,38.81
gronde,51.85
grondé,45.61
grondée,19.22
grondement,50.98
grondements,45.60
grondent,19.94
gronder,51.14
gronderai,19.90
gronderait,21.90
grondèrent,33.09
grondés,33.27
grondeur,38.78
grondez,19.62
gros,67.05
gros,55.79
gros,52.04
gros,32.88
gros-ballon,19.90
groseille,45.61
groseille,37.70
groseilles,46.68
groseillier,18.37
groseilliers,24.17
grosibous,28.90
grosjean,33.14
gros-lapin,22.91
groslingot,29.85
gros-papa,25.79
gros-sabot,30.36
grosse,62.18
grosse,51.10
grosse,18.37
grosses,58.59
grosseur,48.58
grosseurs,36.62
grossi,34.33
grossie,21.17
grossie,21.65
grossier,45.03
grossière,36.69
grossièrement,38.87
grossières,36.74
grossièreté,21.90
grossièretés,21.17
grossiers,42.15
grossir,47.64
grossirent,18.18
grossis,33.17
grossissaient,36.72
grossissais,21.57
grossissant,23.76
grossissante,33.31
grossissements,19.40
grossissent,38.77
grossit,48.27
gros-thomas,22.40
grotte,56.67
grottes,46.61
grouillaient,24.26
grouillait,23.33
grouillantes,23.76
grouille,39.60
grouillent,32.89
grouiller,33.05
groupait,23.81
groupant,17.15
groupe,65.13
groupe,43.55
groupées,34.81
groupement,36.67
grouper,38.35
groupes,62.50
groupés,41.04
groupés,36.64
gruau,33.32
grue,51.28
grues,41.19
grumeau,19.77
grumeaux,33.19
grumes,23.33
gruss,22.65
grutier,23.33
gruyère,51.80
guadalquivir,34.43
guadeloupe,42.20
gudule,21.70
gué,39.69
guélotte,26.77
guenilles,34.41
guenon,42.11
guépard,50.24
guépards,23.88
guêpe,52.38
guêpes,47.09
guêpier,24.18
guêpiers,27.19
guérande,19.29
guère,56.64
guérets,18.37
guéri,48.15
guéri,45.03
guéridon,35.55
guérie,40.35
guérie,39.64
guérilla,23.76
guérir,51.41
guérira,38.89
guérirai,33.01
guérirait,18.88
guériras,33.22
guéris,36.70
guéris,21.17
guérison,44.37
guérissaient,23.81
guérissait,34.60
guérissent,37.69
guérisses,23.81
guérisseur,36.66
guérisseurs,24.91
guérissez,20.84
guérit,43.12
guernesey,38.53
guerre,58.83
guerre,40.36
guerres,44.26
guerrier,44.92
guerrière,37.80
guerrières,17.15
guerriers,49.34
guerriers,33.07
guerroya,21.65
gués,27.27
guet,45.01
guêtre,29.03
guêtres,38.81
guets-apens,22.65
guettaient,36.69
guettais,34.38
guettait,44.01
guettant,40.42
guette,51.32
guetté,22.78
guettent,45.01
guetter,38.83
guetteras,21.57
guettèrent,20.64
guettes,34.64
guetteur,36.63
guetteurs,40.41
guettons,23.33
gueule,56.79
gueule,16.14
gueules-de-loup,23.95
gueux,34.61
gui,46.82
guiche,23.81
guichet,49.77
guichets,21.16
guida,33.22
guidage,33.23
guidait,34.85
guidant,36.73
guide,50.80
guide,54.13
guidé,41.65
guidée,43.58
guidées,38.72
guider,47.14
guiderait,19.62
guideras,23.33
guides,42.93
guidés,33.27
guidon,49.62
guignant,21.90
guigne,24.64
guignol,49.41
guignol,42.07
guignols,33.50
guilbert,30.43
guillaume,54.95
guillemets,49.35
guillemette,39.06
guilleret,34.25
guillerets,33.21
guillerette,19.22
guillo,21.38
guillons,21.90
guilvinec,22.78
guimard,27.83
guimauve,38.84
guimpe,23.76
guinée,24.58
guingamp,21.63
guinguettes,23.76
guirlande,44.45
guirlandes,49.01
guise,49.29
guitare,56.44
guitares,32.99
guitariste,36.61
guitaristes,20.87
guite,28.90
gulf stream,35.26
gulliver,34.68
gulu,24.66
gun-club,20.94
gunnar,27.27
gus,50.77
gustatives,19.77
gustave,48.15
gustave eiffel,37.43
gutenberg,43.17
gutturale,21.91
guy,45.31
guyane,38.75
gv,51.53
gwélane,29.90
gym,38.85
gymkhana,20.94
gymnase,45.68
gymnastes,37.73
gymnastique,50.58
gymnastiques,23.81
gyp,22.16
gypaète,21.17
gyroscope,21.90
ha,53.89
haarlem,28.65
habib,20.64
habile,53.79
habilement,44.64
habiles,42.76
habileté,47.98
habilla,41.64
habillage,33.30
habillaient,34.40
habillait,36.59
habille,51.04
habillé,51.04
habillé,46.98
habillée,40.43
habillée,46.49
habillées,38.88
habillement,41.57
habillent,36.68
habiller,52.05
habillera,21.63
habilles,32.81
habillés,47.32
habillés,40.41
habilleuse,23.81
habilleuses,23.76
habillez,23.76
habit,56.32
habitable,33.42
habitacle,36.71
habitaient,49.75
habitait,55.65
habitant,48.11
habitant,44.65
habitante,26.34
habitantes,21.91
habitants,58.72
habitat,45.50
habitation,52.11
habitations,45.62
habitats,23.76
habite,59.75
habité,37.71
habité,43.51
habitée,47.42
habitée,42.70
habitées,34.53
habitent,53.22
habiter,53.90
habiterai,33.32
habiterais,32.87
habiterait,20.84
habiterons,33.33
habites,41.71
habités,36.65
habitez,38.73
habitions,22.65
habitons,44.26
habits,55.89
habitua,36.65
habituaient,24.26
habituât,20.82
habitude,59.47
habitudes,50.87
habitue,38.84
habitué,41.63
habitué,46.72
habitué,37.72
habituée,24.26
habituées,23.81
habituel,47.64
habituelle,48.00
habituellement,48.97
habituelles,41.77
habituels,41.67
habituent,22.65
habituer,48.70
habituèrent,38.87
habitués,36.64
habitués,43.18
hâbleur,36.38
hache,55.74
hache,38.87
haché,43.89
hachée,41.62
hachée,19.40
hachées,36.77
hachées,21.57
hacher,40.47
haches,43.93
hachés,23.99
hachette,36.54
hachette,34.30
hachez,14.84
hachis,40.45
hachoir,18.88
hachure,22.78
hachurée,23.83
hachurées,21.17
hachures,34.55
hacik,28.42
haddock,41.31
hadjis,20.82
haendel,24.64
hagard,36.62
hagarde,33.11
hagards,34.48
haï,24.26
haie,53.99
haies,49.21
haïkaï,25.66
haillonneux,26.77
haillons,37.70
haine,44.88
haineuse,21.65
haïr,20.70
haïssais,22.65
haïssait,20.94
haïssons,23.76
hait,23.81
haïti,20.82
halage,34.45
halâmes,21.65
halant,19.40
haleine,51.24
hâlés,24.26
haletaient,38.91
haletait,37.57
haletant,18.88
haletant,41.63
haletante,42.23
haletantes,20.94
haletants,36.64
halète,23.76
halètement,34.93
haleter,37.14
haley,33.41
hall,41.07
hall,17.15
halla,26.42
hallali,26.77
halle,33.28
hallebarde,20.82
hallebardes,20.82
halles,23.33
hallier,23.83
hallucinant,33.45
hallucination,36.05
hallucinatoires,24.26
halluciné,21.63
hallucinés,22.65
halo,38.65
halte,46.14
halte,45.54
haltère,34.57
haltères,18.88
haltérophile,33.45
haltérophiles,20.87
haltérophilie,23.65
haltes,22.63
haltmeier,33.07
hamac,41.00
hamacs,32.98
hamburger,38.74
hamburger,14.84
hamburgers,32.85
hameau,48.97
hameaux,25.79
hameçon,48.66
hameçons,43.92
hamelin,30.82
hamilcar,30.20
hampes,22.69
hampton-court,31.24
hamster,49.43
hamsters,43.35
han,39.27
hanche,42.23
hanches,41.63
handball,41.48
handicapé,20.87
handicapés,19.29
handicapés,21.17
handicaps,24.26
hangar,49.31
hangard,24.58
hangars,21.57
hannah,25.66
hanneton,46.28
hannetons,42.82
hannibal,39.31
hans,51.28
hans-christian,19.94
hantaient,33.16
hantait,33.31
hante,36.72
hanté,42.64
hanté,42.73
hantée,21.38
hantent,19.22
hanter,37.19
hantés,32.98
haoussas,21.17
happa,36.63
happait,36.61
happant,19.22
happe,36.74
happé,41.59
happent,20.94
happer,40.41
haquenée,21.90
hara-kiri,16.14
harangua,21.57
haranguait,22.78
harcelaient,19.40
harcelait,34.70
harcèlent,20.82
harceler,20.82
harde,38.78
hardes,36.76
hardi,44.23
hardi,36.66
hardie,23.76
hardies,33.07
hardiesse,33.05
hardiment,40.49
hardis,26.34
hardy,23.81
hareng,43.41
harengs,41.65
hargne,33.10
hargneux,41.71
haricot,50.94
haricots,54.03
harley-davidson,29.03
harmonica,46.34
harmonie,43.63
harmonie,23.95
harmonies,33.36
harmonieuse,33.42
harmonieux,37.68
harmonise,19.94
harmonium,24.58
harnaché,39.33
harnachée,24.66
harnachement,33.32
harnachés,19.71
harnachés,19.71
harnais,44.79
haroun,21.17
haroun tazieff,43.75
harpagon,39.86
harpe,33.16
harper,30.28
harpon,45.30
harponnait,24.26
harponne,22.78
harponné,19.61
harponner,32.97
harponneur,42.35
harponneurs,24.26
harpons,39.51
harriet,21.91
harris,49.63
harrison ford,23.81
harry,41.96
harryhausen,23.81
harvey,20.16
hasard,57.28
hasarda,34.89
hasardait,21.90
hasardant,21.65
hasarde,33.04
hasardée,21.90
hasarder,21.65
hasardera,23.81
hasardeuse,23.33
hasardeuses,19.40
hasardeux,24.26
hasards,38.91
haschisch,29.03
hase,36.62
hassan,29.35
hâta,43.65
hâtaient,25.79
hâtait,33.18
hâtant,33.07
hatch,32.71
hâte,52.93
hâte,37.63
hâté,21.65
hâtent,33.19
hâter,44.41
hâtèrent,33.16
hâtes,23.81
hâtez,32.93
hâtif,23.33
hâtivement,33.11
hâtives,24.17
haubans,35.51
haussa,44.67
haussaient,21.90
haussait,37.78
haussant,43.13
hausse,46.60
hausse,36.67
haussé,33.04
haussement,33.19
hausser,23.76
haussmann,23.76
haut,62.64
haut,60.13
haut,55.26
hautain,33.27
hautain,23.81
hautaine,21.90
hautainement,24.26
hautbois,43.49
haut-de-forme,47.99
haute,60.17
haute-garonne,18.98
haute-loire,17.62
hautement,23.81
haute-normandie,16.38
hautes,54.20
hautes-alpes,22.65
haute-savoie,33.01
hauteur,57.39
hauteurs,46.06
haute-vienne,25.93
haut-fond,26.82
haut-le-cour,33.41
haut-parleur,48.40
haut-parleurs,40.40
hauts,50.03
hauts,36.61
hauts-de-seine,18.98
havre,33.07
hawah,21.17
hawkins,32.63
hé,55.63
heathrow,23.81
heaume,36.68
hebdo,25.79
hebdomadaire,36.77
hebdomadaire,41.56
hebdomadaires,23.81
hebdomadaires,36.67
hébergé,24.26
hébergement,44.37
héberger,14.84
hébergerait,20.82
hébergés,17.92
hébété,33.27
hébétés,33.12
hébraïque,17.92
hébreux,37.41
hectare,39.29
hectares,44.60
hectopascal,22.65
hectopascals,22.65
hector,43.62
hégire,21.63
héï,31.96
heidi,24.39
hein,52.69
héla,38.34
hélas,57.85
hélas,18.58
hélé,24.26
héléna,24.67
hélène,51.57
hèlent,34.57
hélice,48.87
hélices,41.64
hélico,21.90
hélicoptère,53.99
hélicoptères,38.82
hélium,18.70
héloïse,38.50
hem,19.22
hémisphère,42.79
hémisphérique,21.16
heml'os,44.69
hémorragie,19.40
hendaye,26.40
henni,24.26
hennin,25.93
hennir,38.85
hennissait,22.78
hennissant,23.76
hennissement,39.62
hennissements,38.76
hennit,44.61
henri,53.91
henri-de-navarre,21.57
henry,36.44
hep,34.48
heptagone,23.33
hérault,36.71
héraut,21.65
herbage,36.64
herbe,61.81
herbert,36.72
herbes,56.90
herbeuse,33.06
herbeux,41.06
herbicide,23.33
herbier,42.55
herbiers,22.65
herbivore,32.85
herbivore,41.71
herbivores,33.13
herbivores,22.78
herculanum,32.97
hercule,21.65
hercule,36.19
herculéen,22.65
hère,19.77
hères,23.81
hérétique,16.29
hergé,39.66
hérissa,41.15
hérissaient,34.96
hérissait,37.74
hérisse,34.51
hérissé,41.13
hérissé,44.00
hérissée,38.82
hérissées,23.81
hérissées,21.91
hérissent,37.57
hérisser,36.78
hérissèrent,22.63
hérissés,19.62
hérissés,38.88
hérisson,56.86
hérisson,33.00
hérissons,44.99
hérissons,14.88
hérita,36.71
héritage,45.45
hérité,40.39
hériter,33.41
héritier,36.37
héritier,19.71
héritière,18.37
hermès,20.16
hermétique,23.33
hermétiques,22.41
hermine,41.67
hermine,42.12
hermines,19.61
hernie,23.81
hérode,21.90
héroïne,48.19
héroïnes,20.70
héroïque,37.71
héroïquement,21.90
héroïques,37.92
héron,47.42
héron,18.98
hérons,34.25
héros,57.31
hérouville,19.93
hérouville-saint-clair,13.91
herpine,33.95
herr,23.81
herse,41.62
hersé,21.57
herser,21.57
hervé,44.84
herzog,23.76
hésita,48.83
hésitai,34.86
hésitaient,40.41
hésitais,36.71
hésitait,42.79
hésitant,43.16
hésitant,39.76
hésitante,38.84
hésitantes,33.31
hésitants,19.22
hésitation,48.10
hésitations,38.91
hésite,52.19
hésité,46.48
hésitent,39.72
hésiter,51.54
hésitera,19.61
hésiterai,19.22
hésiteraient,23.76
hésitèrent,32.79
hésites,38.74
hésitez,43.53
hespérides,22.78
hétéroclites,38.79
hêtraie,22.78
hêtre,48.60
hêtres,45.27
heu,47.66
heure,66.49
heures,65.86
heureuse,55.44
heureusement,57.99
heureuses,42.19
heureux,62.15
heurt,23.76
heurta,46.43
heurtai,24.26
heurtaient,37.82
heurtait,42.25
heurtant,41.14
heurte,41.05
heurté,46.88
heurtée,24.26
heurtées,21.65
heurter,45.02
heurtés,36.85
heurtoir,22.05
heurtons,21.16
heurts,18.18
hexagone,36.81
hi,46.80
hibernaient,21.57
hiberne,41.31
hibernent,34.24
hiberner,35.15
hibernera,18.38
hibou,56.83
hiboux,50.36
hic,39.86
hideuse,24.18
hideux,38.37
hie,18.18
hier,59.97
hifi,21.16
hi-fi,36.65
hilare,42.02
hiles,35.25
himalaya,40.43
hin,20.63
hind,24.38
hindi,21.90
hindou,33.50
hindou,19.77
hindoue,20.87
hindous,32.88
hippique,21.65
hippocampe,36.67
hippocampes,20.87
hippodrome,21.17
hippopo,24.59
hippopotame,53.86
hippopotames,48.28
hirondelle,55.74
hirondelles,54.32
hirsute,37.70
hirsutes,25.66
hissa,42.19
hissai,36.74
hissait,22.65
hissant,32.91
hisse,45.50
hissé,36.69
hissent,32.97
hisser,45.03
hissèrent,37.79
hissez,33.23
hissons,22.65
hist,21.59
histoire,69.04
histoires,62.14
histoires,43.20
historien,23.81
historienne,23.81
historiens,23.76
historiette,23.81
historique,47.81
historique,33.50
historiquement,19.40
historiques,40.46
hitchcock,26.40
hitler,22.65
hit-parade,33.45
hiver,63.35
hivernage,22.78
hivernal,37.77
hivernale,25.79
hivernaux,23.81
hiverner,36.73
hivernons,20.82
hivers,44.62
hlm,44.25
hm,18.37
hm,18.37
ho,48.70
hocha,44.42
hochaient,21.63
hochait,36.54
hochant,42.19
hoche,41.04
hochement,21.63
hochements,23.76
hochent,33.09
hoche-queue,18.70
hochet,32.95
hochets,19.40
hockey,44.88
hodja,36.19
hogget,20.16
holà,45.77
holdsworth,33.80
hold-up,35.04
holgersson,28.60
hollandais,46.62
hollandais,44.51
hollandaise,22.78
hollandaises,20.82
hollande,46.22
hollandia,24.66
hollywood,38.30
homard,41.61
homards,38.80
hombre,31.68
home,19.29
homéopathiques,23.81
hommage,42.34
hommages,23.76
homme,67.75
homme-grenouille,22.78
homme-orchestre,23.88
hommes,64.62
hommes-grenouilles,32.99
hommes-taupes,28.95
homo,30.75
homogène,41.72
homographes,26.34
homologue,22.65
homonyme,34.87
homonyme,44.93
homonymes,53.16
homonymes,39.51
homophones,28.10
homos,23.76
honda,20.84
hong kong,38.34
hongkong,32.95
hong-kong,22.65
hongrie,41.68
hongrois,27.07
hongrois,23.81
honnête,50.82
honnêtement,36.60
honnêtes,43.26
honnêteté,43.98
honnêtetés,23.95
honneur,55.66
honneurs,38.86
honorable,43.16
honoraires,22.65
honorait,21.63
honorant,21.65
honore,20.70
honoré,24.26
honorée,19.29
honorent,20.70
honorer,33.15
honorés,22.65
honorifique,33.36
honorifiques,21.65
honorine,36.71
honoris causa,24.18
honte,54.55
honteuse,20.82
honteusement,21.90
honteuses,17.92
honteux,49.88
hoover,21.90
hop,55.49
hôpital,55.50
hôpitaux,38.80
hoquet,44.36
hoqueta,33.04
hoquetait,23.81
hoquetant,24.17
hoquetons,20.70
hoquets,41.03
hoquette,19.15
horace,16.98
horaire,42.16
horaire,42.75
horaires,47.48
horaires,43.28
horde,46.16
hordes,21.17
horizon,55.52
horizons,41.01
horizontal,34.60
horizontale,43.93
horizontalement,55.39
horizontales,41.12
horizontaux,21.17
horloge,54.28
horloger,44.66
horloger,33.28
horlogers,26.82
horloges,39.63
hormis,37.68
hornet,24.26
horoscope,36.68
horoscopes,23.76
horreur,52.29
horreurs,34.43
horrible,53.34
horriblement,42.75
horribles,46.92
horrifia,23.95
horrifié,33.36
horrifié,33.05
horrifiée,19.90
horrifiée,24.26
horrifiés,22.63
horripilant,19.77
horripile,19.77
horripiler,19.77
hors,58.04
hors-bord,40.39
hors-d'œuvre,46.10
hors-la-loi,22.65
hortense,39.68
hortensia,38.85
hortensias,32.99
horticulture,34.53
hospice,37.83
hospices,21.65
hospitalier,21.17
hospitalier,23.33
hospitalisation,33.32
hospitalisé,38.25
hospitaliser,33.21
hospitalisés,23.33
hospitalité,42.21
hostile,37.77
hostilité,21.65
hot dog,19.39
hot-dog,38.84
hôte,45.79
hôtel,55.15
hôtelier,34.70
hôtellerie,34.67
hôtel-restaurant,20.87
hôtels,43.72
hôtes,48.55
hôtesse,47.45
hôtesses,33.17
hotte,46.04
hou,53.33
houblon,34.49
houe,19.77
houille,20.84
houle,42.80
houles,21.17
houleuse,21.90
houleux,23.76
houp,23.99
houpe,19.40
houppe,38.90
houppelande,38.82
hourra,46.81
hourra,38.76
houspillant,20.82
houspiller,34.38
housse,36.64
housses,22.78
houston,41.13
houx,47.99
ht,25.93
huant,22.78
hubert,38.18
hublot,46.63
hublots,39.54
huche,41.12
huck,37.87
huck-la-main-rouge,24.26
hue,19.90
hue,33.42
hué,23.76
huées,37.82
huer,24.26
hugh,18.88
hugh,18.88
hugo,45.13
huguenans,20.70
huguenot,21.63
